id,Address,Response_Address,Response_X,Response_Y
1,臺北市中正區汀州路3段184號1樓之11，12，13，14，15，16，17，18，及192號地下室,臺北市中正區水源里9鄰汀州路三段184號,303986.283,2767320.722
2,臺北市中正區杭州南路2段98之1號2樓,臺北市中正區新營里16鄰杭州南路二段98之1號,302656.555,2769089.51
3,臺北市內湖區民權東路6段160號5樓之4,臺北市內湖區寶湖里13鄰民權東路六段160號,309711.229,2773515.268
4,臺北市松山區興安街170號1樓,臺北市松山區松基里1鄰興安街170號,304949.461,2772095.764
5,臺北市中山區建國北路3段79號7樓,臺北市中山區行孝里9鄰建國北路三段79號,304178.833,2773125.631
6,臺北市松山區南京東路3段261號7樓,臺北市松山區中正里26鄰南京東路三段261號,305005.998,2771650.327
7,臺北市內湖區內湖路1段91巷17號9樓,臺北市內湖區西康里8鄰內湖路一段91巷17號,306685.163,2775404.567
8,臺北市大同區太原路97巷18號,臺北市大同區建泰里19鄰太原路97巷16號,302094.11,2771646.626
9,臺北市松山區復興北路101號11樓、11樓之1之11,臺北市松山區中正里31鄰復興北路101號,304916.912,2771756.869
10,臺北市松山區八德路2段374號11樓之8,臺北市松山區中崙里6鄰八德路二段374號,305096.515,2771200.543
11,臺北市中山區建國北路1段29號3樓,臺北市中山區朱崙里2鄰建國北路一段29號,304189.407,2771148.389
12,臺北市松山區東興路8號8樓,臺北市松山區新聚里17鄰東興路8號,307005.589,2771448.087
13,臺北市內湖區新明路122之1號1樓,臺北市內湖區石潭里16鄰新明路122之1號,309398.374,2772453.287
14,臺北市中山區新生北路3段48號9樓之1,臺北市中山區恆安里13鄰新生北路三段48號,303206.614,2773042.816
15,臺北市大安區延吉街159之4號,臺北市大安區正聲里13鄰延吉街159之4號,306024.713,2770233.141
16,臺北市松山區復興北路99號14樓,臺北市松山區中正里31鄰復興北路99號,304916.628,2771741.723
17,臺北市內湖區港墘路200號7樓,臺北市內湖區港墘里20鄰港墘路200號,308081.425,2774537.48
18,臺北市南港區三重路19之15號,臺北市南港區三重里25鄰三重路19之15號,311869.632,2772419.254
19,臺北市大安區敦化南路2段105號12樓,臺北市大安區義安里16鄰敦化南路二段105號,305416.238,2769042.356
20,臺北市內湖區環山路1段24巷30號,臺北市內湖區西康里24鄰環山路一段24巷30號,306946.04,2775249.517
21,臺北市中山區民權東路3段75巷11號,臺北市中山區下埤里4鄰民權東路三段75巷11號,304861.416,2772922.862
22,臺北市中山區大直街104號1樓,臺北市中山區大直里6鄰大直街104號,305277.186,2775226.595
23,臺北市文山區羅斯福路5段89號3樓,臺北市文山區萬盛里6鄰羅斯福路五段89號,304423.827,2766543.725
24,臺北市中正區杭州南路2段98之1號2樓,臺北市中正區新營里16鄰杭州南路二段98之1號,302656.555,2769089.51
