id,Address,Response_Address,Response_X,Response_Y
40,臺北市中山區建國北路2段135、137號地下1樓,臺北市中山區復華里16鄰建國北路二段9之1號,304213.090,2771765.592
162,臺北市中正區南海路107號1樓,臺北市中正區忠勤里20鄰南海路107號,301192.817,2768909.958
365,臺北市中山區民生東路3段94號2樓,臺北市中山區龍洲里17鄰民生東路三段94號,304867.522,2772260.141
375,臺北市大同區南京西路352號6樓,臺北市大同區永樂里6鄰南京西路350號,301585.228,2771827.357
396,臺北市松山區民生東路５段１５１號１５樓之１５,臺北市松山區三民里20鄰民生東路五段151號,306730.471,2772434.562
494,臺北市士林區承德路4段40巷49號1樓,臺北市士林區福華里6鄰承德路四段40巷49號,302603.334,2774885.619
578,臺北市松山區民生東路5段198號9樓之13,臺北市松山區富泰里16鄰民生東路五段198號,306952.662,2772400.275
652,臺北市萬華區西園路2段262號1樓,臺北市萬華區和德里2鄰西園路二段260號,299912.226,2768952.656
674,臺北市大安區和平東路３段３４１巷３９號１樓,臺北市大安區黎孝里5鄰和平東路三段228巷31之1號,305890.681,2768213.948
721,臺北市松山區富錦街116、118號,臺北市松山區東榮里24鄰富錦街340之1號,306207.905,2772553.911
843,臺北市大安區和平東路3段341巷48號2樓,臺北市大安區黎孝里5鄰和平東路三段228巷31之1號,305890.681,2768213.948
853,臺北市松山區慶城街12、12之1之2之3之4之5之6之7之8之9之10之11之12號,臺北市松山區中正里26鄰慶城街6之1號,304965.707,2771709.676
921,臺北市大安區羅斯福路３段１２５號９樓之５,臺北市大安區古莊里11鄰羅斯福路三段125號,303185.060,2768319.746
1150,臺北市中正區銅山街3巷11號,臺北市中正區文北里19鄰銅山街3巷11號,303139.264,2770382.618
1223,臺北市大安區和平東路３段３９１巷７弄２７號１樓,臺北市大安區全安里7鄰和平東路三段119巷7號,305671.957,2768708.452
1264,臺北市萬華區貴陽街2段82巷18號1樓,臺北市萬華區福音里7鄰貴陽街二段82巷18之2號,300810.343,2770208.342
1279,臺北市松山區三民路108號4樓之14,臺北市松山區富泰里11鄰三民路108號,306894.459,2772318.286
1362,臺北市松山區撫遠街49號8樓,臺北市松山區新益里12鄰撫遠街189之1號,307352.562,2772498.102
1443,臺北市中正區仁愛路2段34號12樓之3,臺北市中正區文北里2鄰仁愛路二段34號,303193.331,2770098.351
1534,臺北市大安區文昌街193、195號1樓,臺北市大安區義安里1鄰文昌街37之1號,305523.443,2769535.606
1556,臺北市中山區南京東路１段１０２號２樓,臺北市中山區正義里15鄰南京東路一段100號,303091.550,2771630.458
1662,臺北市松山區民生東路5段204號2樓之1,臺北市松山區富泰里15鄰民生東路五段204號,306981.517,2772349.342
1700,臺北市大安區大安路１段５１巷４４號１樓,臺北市大安區光武里7鄰大安路一段51巷42號,305280.463,2770655.283
1744,臺北市松山區撫遠街３３號３樓,臺北市松山區新益里12鄰撫遠街189之1號,307352.562,2772498.102
1766,臺北市士林區中山北路６段３５巷２０號１樓,臺北市士林區德行里5鄰中山北路六段35巷42號,302906.645,2777251.775
1865,臺北市松山區民生東路5段153號12樓之1,臺北市松山區三民里22鄰民生東路五段153號,306737.789,2772435.130
2071,臺北市信義區永吉路180巷55號1樓,臺北市信義區六藝里10鄰永吉路180巷51號,307667.608,2770776.068
2160,臺北市信義區基隆路1段350號6樓之21,臺北市信義區興隆里2鄰基隆路一段350號,306684.551,2769994.801
2177,臺北市信義區基隆路1段342號12樓之1,臺北市信義區新仁里18鄰基隆路一段176之1號,307029.379,2770630.128
2269,臺北市南港區興中路66號1樓,臺北市南港區南港里16鄰興中路60號,311234.682,2772193.578
2270,臺北市松山區東興路26、28號16樓,臺北市松山區新聚里17鄰東興路6號,307014.320,2771448.946
2553,臺北市士林區華齡街２巷６之１號２樓,臺北市士林區百齡里1鄰華齡街22巷2號,302428.166,2775088.389
2603,臺北市松山區光復南路１０２號５樓,臺北市松山區復建里11鄰光復南路4之1號,306267.350,2771184.811
2693,臺北市中正區仁愛路2段34號8樓之1,臺北市中正區文北里2鄰仁愛路二段34號,303193.331,2770098.351
2798,臺北市大同區雙連街39巷13號1樓,臺北市大同區雙連里6鄰雙連街39巷13號,302414.365,2772411.341
2854,臺北市中山區民生西路199號9樓,臺北市中山區集英里1鄰民生西路15之1號,302617.601,2772291.508
2863,臺北市松山區民生東路5段196號地下之3,臺北市松山區富泰里15鄰民生東路五段196號,306935.614,2772395.719
3021,臺北市中山區南京東路3段275號4樓,臺北市中山區復華里14鄰南京東路三段91之1號,304376.193,2771662.764
3086,臺北市中正區博愛路115號8樓,臺北市中正區光復里8鄰博愛路113號,301623.969,2770582.008
3192,臺北市中山區林森北路487號地下、1樓、2樓,臺北市中山區聚葉里16鄰林森北路487號,303043.910,2772677.396
3224,臺北市中山區中山北路1段26巷3號1樓,臺北市中山區正得里12鄰中山北路一段121巷26號,302867.385,2771523.740
3282,臺北市萬華區桂林路87號,臺北市萬華區福音里9鄰桂林路85號,300621.448,2770136.119
3496,臺北市松山區民生東路5段151號5樓之5,臺北市松山區三民里20鄰民生東路五段151號,306730.471,2772434.562
