id,Address,Response_Address,Response_X,Response_Y
1,臺北市大安區光復南路650號7樓,臺北市大安區通化里23鄰光復南路650號,306236.178,2769375.071
2,臺北市松山區光復南路32巷10號,臺北市松山區復建里7鄰光復南路32巷10號,306218.068,2771048.317
3,臺北市萬華區漢中街147巷14號1樓,臺北市萬華區新起里18鄰漢中街147巷14號,301197.096,2770442.696
4,臺北市中山區吉林路24號7樓之2,臺北市中山區興亞里23鄰吉林路24號,303471.752,2771567.795
5,臺北市中山區長春路410號4樓,臺北市中山區復華里1鄰長春路410號,304861.91,2771921.477
6,臺北市內湖區內湖路3段308號1樓,臺北市內湖區金瑞里19鄰內湖路三段308號,308947.416,2775794.074
7,臺北市大同區長安西路287號11樓之12,臺北市大同區玉泉里4鄰長安西路287號,301404.984,2771645.834
8,臺北市中山區松江路42號4樓之3,臺北市中山區興亞里6鄰松江路42號,303754,2771170.826
9,臺北市文山區羅斯福路5段85號1樓,臺北市文山區萬盛里6鄰羅斯福路五段85號,304423.982,2766550.712
10,臺北市中正區南昌路1段86號5樓,臺北市中正區龍福里18鄰南昌路一段86號,302211.175,2769295.332
11,臺北市中山區長安西路24號3樓,臺北市中山區民安里4鄰長安西路24號,302544.243,2771410.121
12,臺北市中山區松江路82號3樓,臺北市中山區興亞里15鄰松江路82號,303756.826,2771423.321
13,臺北市中正區和平西路2段152之1號3樓,臺北市中正區廈安里3鄰和平西路二段152之1號,301010.229,2769514.845
14,臺北市中山區長春路65號12樓,臺北市中山區中山里26鄰長春路65號,303111.776,2771975.391
15,臺北市內湖區港華街85巷17號,臺北市內湖區港華里10鄰港華街85巷17號,307965.025,2775213.911
16,臺北市內湖區洲子街151號1樓,臺北市內湖區西湖里13鄰洲子街151號,307341.208,2774894.29
17,臺北市萬華區成都路66號2樓,臺北市萬華區西門里14鄰成都路66號,300987.083,2770616.78
18,臺北市信義區松隆路159巷39號1樓,臺北市信義區雅祥里19鄰松隆路159巷39號,307779.927,2771286.565
19,臺北市松山區南京東路5段54號2樓之1,臺北市松山區吉祥里17鄰南京東路五段54號,306523.077,2771575.708
20,臺北市大安區信義路3段106號3樓之7,臺北市大安區龍圖里1鄰信義路三段106號,304322.325,2769571.763
21,臺北市中山區建國北路３段９３巷５弄９號１樓,臺北市中山區行孝里10鄰建國北路三段93巷5弄9號,304134.398,2773235.263
22,臺北市士林區重慶北路4段253號4樓,臺北市士林區葫東里11鄰重慶北路四段253號,301510.762,2775404.845
23,臺北市士林區芝玉路2段58號地下室,臺北市士林區芝山里26鄰芝玉路二段58號,303959.931,2778289.08
24,臺北市中正區臨沂街32巷1之5號1樓,臺北市中正區文北里25鄰臨沂街32巷1之5號,303439.96,2770286.336
